,Tweet,Label
5829,dost jin k khayal mein ali zafar aur atif aslam barhy singer hein arif lohar aur ali azmat se 😅 un se behas ni krty koi fayeda ni hota 😅,1
5830,har badi kamyaabi ke peeche ... ek bahut bada balidaan hota hai #asimfans 💪💪💪💪💪,1
5831,   tm bhja kro na😂,1
5832,himat kr k dekh len bosss,1
5833,randiyan aur randi k bachey,0
5834,randdi,0
5835, kafi achi buttering thi 🌚🌚  still koe faida nae szaa k tor par no clr for u today 😤😏😝,1
5836,"bnda adde moun sula hee mar leta ha, khilana beshak na",1
5837,hindoo-yahoodi saazish,0
5838,soudia k prince yahudi pm k saath khushi mana rahay per soudi bhi yaad rakhain sadam sulemani bhi pehlay american wafadar thai un k saath kiya keya yeh american kisi k dost nahi hotay..soudi prince ko bhi samajhna chahye unk saath bhi aisa he hoga jesa saddam k saath hua...,1
5839,jazak allah 😍💕 aap bhi hmesha khush rhy 😍💕,1
5840,"jab bhi tl pa ao bhenchod itni fazool tweets hi milti hein bhaee jab nh pta ek chez ka tw mat use kro na ose, ajeeb chootiya awam!!!",0
5841,tum ek chaval hijra ho.!! jab bearish hoti hai tou paani aata hai..! rip science..,0
5842,"ek maa ki muhabbat,             aur ek baap ka piyar. baaki sab matlabi hain yaar           💔💔",1
5843,laanat ho tere te.. saudi pittu.. agr america ne aj iran pr hamla kia to kal pakistan ki bari ha..  q k us ne muslim ke khilaf larna ha na k shia sunni..,0
5844,sharam karo bc,0
5845, ye cheez brother...  ali zafar top py hai sub k...  ye jitni marzi singer bulwa leiyn...  #ab_khel_jamay_ga to super hit tha na..  bacha bacha singing karta tha phir seeti bajy ge loved it❣️❣️,1
5846,yeh larkian nhi khusray bethay hotay hain jo offers krty hain😂😂 or tharki tyar bethay hoty hain,0
5847,  sahi. me ne kisi k tweet ko rt kia tha...,1
5848, hahahaha,1
5849, ap ki engagement ho gaii thi na,1
5850, bsss ab zyada shookha na ho ptaaa hai tujhy bhi  sab khuch🙄,1
5851, mera bhai na la day toh main us say baat nhi karti..😂😂,1
5852,      areeeeeeeee bhai ni mei hania ho yr sis kah 2 bhai to mat kaho  #pureheartsid,1
5853,me after winning a chicken dinner 😂 ,1
5854,dhood se b mehnga bhenchod,0
5855,tu bar bar boly yaar yaar  me teri bund cheeru maar k apni talwar teri baji ki phudi me daalu apna hathyar teri maa ka phuda chod chod k chalau tmary khandan ka karobar  ek din tera aba ro ro k boly dekho tmari bhen ki nangi photo ai ha waha jisy kehty hain akhbaar,0
5856,rt :  ek no ka hutiya hai ye  charsi urban naxal,0
5857,haha ta pehly apke sister ny gustakhi ke. mujy follow krny ki 👎 ussy poocho jaky pehly aur dant apky bahir nikly hoye h. unhy ander krlain plzz 😜🤣,0
5858," sir phr aap apni maa, beti, behen ko b is march ma bhejy agr ap ko koi masla ha to is banner ky sath (mera jism meri marzi)",1
5859,#imam_bukhari ny b jdr jdr ye bayaan kiya wo to phly hi ban h apke madrisso me.,1
5860,ye adaa ye nazaakat barasil  mera dil tum py qurbaan lakhin.♥️,1
5861,😂😂😂 tu hi iska official baap hai isiliye dar raha hai tere se baat krne se dusre baap se mil.le   😂😂,1
5862,khaaamoshiyaaan teri sunun aur dooor kahin na jaaaun meeen,1
5863,imran chore zakat khore yahodi destroyed pakistan and business of pakistan nation. master of barking do nothing like this imran pagal khan. mental case imran chore zakat khore,0
5864,  sir ap darna mat ham apke sath h sirf apka channel esa h jo truth dikhane ki himmat rkhta h . really we proud of you sir zee news,1
5865,flop  randi hai deepika,0
5866,tu apni ma chudane bhich me hi rahta be bosdk,0
5867,  nae nae sach boly ap baychain thy nam sun'ny k leye 🌚😂😂,1
5868,rt : idher bhenchod har banda apnay aap ko singer samajhta hai.,0
5869,  sir jo bandy rtd ho gya hai railway say in ko tu jo in ka haq hai wo tu dy do 4 5 mah ho gya hai 1 rs b kisi ko nhi mila  or kch bando ko 8 mah say kch nhi mila khty hai railway wly k rail k pass pasy nhi hai,1
5870,bc chaat le phir iski mc ...tu bhi isi keede ki trha h ..saale tm jaiso ko toh hit se udana chahye,0
5871,haha shoni apke lye alig intazm kya hqa hy😁,1
5872,shehnaz yeh sab acting kar rahi h usse pta h ki janta ko kaise bewafkoof banana h nd ghr walo ko royi nd sid nd group ko boli mujhe chod kar nai jaoge na nd sid ne himanshi se milya na ki shehnaz k kaha ki mujhe himanshi se milna h bhen fake banana band kar himanshi aa gyi  h ab,1
5873,    bass iski kami thi wo bhi poori hi gae hai 😏🤨,1
5874,tumhari kaali maa or ganesh ki gaand may ghaday ka bhosra bharway k bachay,0
5875,"teri maa ka yaar mein hon, rundian. modi kuttay ko abbu banane ka tujhe bara shauq hai, lagta hai apni maa ko modi ke paas bejhta hai. 😂😂😂",0
5876,dani ye kya dekh rh😬😬😬😔,1
5877,halala ki olad,0
5878,allah aapki mushkilain aasan kry. aap pr rehmtain aur barktain nazil fermay. 💐🙏💕🌹,1
5879,laanat ho inn logooo parrr,0
5880, zalim.... allah poochay ga aap ko.... 😭😭😭,0
5881,ab baqi reh kya gya mzaq krny ko sary tou try kr lye🤭,1
5882,hume tum logon jaise sr azadi chahiye halala ki aulad,0
5883, ouuu mjy to aj pata chla tumhara youtube channel hy,1
5884,yahodi agent qadyani chamcha,0
5885,bhai khayal kr pakistan me corno virus na phela dena ,1
5886,dekh kya ho raha tha pakistani fauj ke saath 1971 me .yaad aaya.history ka sabse bada surrender ???kaun hijra ???,1
5887,tu knsa active rhti kamini aurat,0
5888,mtlb anti sy dadi banny wali hain aap 😅😂😂,1
5889,ye chutiya  myth hi faila raha hai...,0
5890,"woh masjid bana bhi daiga tow they will say its built by a yahoodi agent, wahan namaz qabool nai hogi🤪",1
5891,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,0
5892, wesse idr b kafi ho gai h fog mny abi dbra dkha tarrace pr ja ke..,1
5893,"aik do aap arrange kr den, baki main khud krta hon😛",1
5894, sab mai sab sy pyari ap lag rai hain ☺️,1
5895,"abe bsdk mene terko katuva nahi bola me kathua case ki baat kar raha tha vo typo tha,muje ye acche se pata he ki tu jaichand ki aulad he.kathua case me kaha mar gaya tha tu jab tere jihadi baap or bollywood k bhadve hindu muslim kar rahe the.",0
5896,rt :     harami pta nhi kya jhooth bjonka hai,0
5897,ufffff 🤦 ma ny kb aap ki friend ka zikr kiya lgta ha yaad aa rahi ha... ma tu aap ki tweets prh kr preshan ho rahi thi k kahin gadhy ka gosht tu nahi kha lia jo behki hoi tweets aa rahi han,0
5898,to yakeen krta kon hy🤪🤷‍♂️ ,1
5899,"50 rupy kaat, overacting k bc landy d adriana grande 😂😂😂 #psl2020",0
5900,"subha subha ik post dekh k yaad a gya.. my mamus & khala, and mamies and parents will leave one day  and it hurts so badly.   subha subha rula dia.  😭😭😭😟😟😟",1
5901,chal wahan jaate hai  song mai kaha jaane ki baat horhi hai?,1
5902,wo apny time pass k lye tumhn i love 😘 you boly gi. r tum uss k lye apna career barbaad kr do ge. 🍾 #chooona,1
5903,soja bhenchod kl roliyo,0
5904,ay hy e gashti no1,0
5905,rt : dushman b ankh uthane se darta tha  aur wo saali meray dil se khel gayi,0
5906,toh dayan bhi kabhi achi hoti hai..🤣🤣,1
5907,follower kese atay hain 🤔,1
5908, slip jo hai apky pass uspy ap week ky andr andr ly skti otherwise 15k pay kro gi tb mily gi 😂,1
5909, aa tere jin kaddaan 😂,1
5910,mohabbat toh woh hai jo hamare pyaare nabi (s.a.w.w) apni ummat se karte  hain 😍,1
5911,gand phatt kr hanth main agayi is bharwe ki,0
5912,  fasaad machaye ni abhi to😌,1
5913,"lo aa gayi aik aur master in fazuliyat😂 bas bari bari baatain karwa lo in se jitni marzi. karne ki baar bilkil flop😂 aur modi uncle ki baat tau rehne hi do. aaj kal tau un se apna aap nahi smbhala jaa raha, idhr udhr girtay partay rehte hain🤣 hawayi firing karte raho bas😂",1
5914,yahan tu state per comment kero tu pakar ker lay jatay hain religion aur dogma per comment kerna tu bohat he door ki baat hai.,1
5915,   naaai tooo wo pehly karti thi lekin ab nai ab to literally sar my dard shuro ho jata hy,1
5916, jes trna ya chaned urteny be hayae pihla rhe han use tran chand begert mard b han as ka matlab ya ni ha jo urat march per bop rhen han wo thk ha yan galat kabe achey chezun ko b follow karo,1
5917,rt : humny mohabbat ka bharm sb sy judaa rkha hai dekh zikr tera hai mgr nam chupa rkha hai,1
5918,rt : main kaun kesi shahzade ke dil se khelon main tu khud ek shahzade ki behen ho 🙊🙂😌,1
5919, aa bharway aa ja.,0
5920, haan bs itny main,1
5921,mast randi vali mal,0
5922,    haha gao rakshak hm bolte ni kr k dikhate hen.. ye 7-10 days bht zeada hen ye minton ki game h... dhamki jo de raha h usko kaho chlae bomb phr nikalna kaha se h  ghusana kaha pe h r ghusa k marna kaha h hm pe chorh do 😂😂😂,1
5923, abi hajj ni kea 👊👊😂,1
5924,"look who's talking? the one who is infamous of commiting genocide in #pakistan against its ethnic minority with an intent to make the 'islamic state' a 'sunni majority state' completely through ethnic cleansing of #hindus, #christians, #sikhs, #shia, #ahmaddiya.",1
5925,rehna tu hai jesa tu thora sa drd dill thora sukoon,1
5926,ye lahore walay sara gussa quetta pe e utar rahy is season😂,1
5927, bhol gyi tum b 😥,1
5928, tuj se ab aur mohabat nahi ki ja sakti  khud ko itni bhi azyat nahi di ja sakti,1
5929,abey bhosdiwala sun teri maa ke chut mai tata sky ghusa ke chodunga tu aur tera baap live porn dbhosdiwalaekhna samjha.. apani aukat mai reh..  maa chod ke idhar hi rakhdunga..  behenchod..  dusre li image ko kharab karta hai..  saale bharwe tere khud ka koi image nhi motherchod,0
5930,or be bat sun be ooo choot ke muu wale agar tumse darr kar use chora hota to abhi tak us indian bandar kubhoshan ko q nai choro gand tak to marwali puri dunya me india ne lekin hum ne na chora bharwe to aoo na charo tarf se .charo taraf se choodenge pakistani foji .indian dalle,0
5931,haat chutiya randi. sambhalke baat kar,0
5932,soja bharwe,0
5933,sahiii baat hai.....chalain aap uth jain naa help karain sabki....shabash...i am with you 👍,1
5934, psl anthem sunen lag jayega pata :(,1
5935,"for as long as the recorded memory goes, the yahoodi have been the predators, the exploiters and the instigators of violence. wherever they turned up, they exploited the native population, sucked the ordinary people dry and tricked the nations into conflicts that descended them",1
5936,israel aur yahoodi.. ye na allah ke hue.. na apne nabi ke hue.. aur na insaano ke hain.. in ki bhartiye nasal sanghi bhi thik waise hi hain.. ye dono is dharti ke liye paap hain.. in dono ko shaitaan handle karta hai.. jab tak sanghi aur israel dharti par hain..shanti nahi aayegi,0
5937,allaha pak tumko amli zindgi may eska bhe tajurba day ameen sum ameen  wesay tera najaiz abba kashmir frosh imran yahodi bhe jhota ha?  eska matlb skmt hospital may bhe cruption pohnch gai ha niazi k mubarik dor e hakumat may?,0
5938,bharwe har chiz mahnga krrha ha...500 k bill p 1200 tax tera baap dega...madarchod...ni snbhl skta hkmt to chla jaa,0
5939,akrot akhrot hi hota hai mota dimag,1
5940,"we met for a reason. you are either a blessing, a lesson, or a bhenchod✍️",0
5941,kali kuti rundi pudi,0
5942,kuch bhenchod phr bhi baz nhi aaty😐,0
5943,  nhi to aurat march walon ne tere saray haq wapis le lene hain.,1
5944,sahi toh hai..  sach kadwa lag raha hai kanjari lal ko,0
5945,"rundi k bache teri maa ki phudi ma lund maroon. haramzada, behen chood",0
5946,tu apna ilaj kara charsi...teri halat kharab hoti ja rahi hai..,0
5947,     haha har jana hai salman ny 😂😂😂,1
5948,dekho kutta bhaunk raha hai.,0
5949,"rt : aaj mera net ""lehnga"" pehn ke chl raha ha 🌚",1
5950, oy ahmdi kuty. tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? beta bajwa ne tere jeso ko nanga nachana he sbr kr. kahi ni ja rha hmara army chief. tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se. ye army chief nahi pakistan ka muhafiz he.,0
5951, q k bura wakat kci ka dost nhi hota😀,1
5952,tumri swari tu yahoodi krty ay han,0
5953,😂😂😂 dekh bhen k lode   teri maa chod rahe bhakt,0
5954,jis ne teray kapre utaare the na kabhi apne baap ko hijra na boli,0
5955,  reply :mein to pehly e pyari thi fassad phelany sy time milta to ap mjpy dehaan deti na😁,1
5956,  kis ko baja phir,1
5957,  multan ki batting wicket par 135 par out hogai thi karachi. is wicket par 100 bhi na hota,1
5958, sharam or is mujrim corrupt family ko?possible he nahi,0
5959,teri bahu main mili aisii raahaat c mujhe  #fansdemandsidnaazshow ,1
5960,  bazz a ja mujh janti ha tu achi tarha😜👈,1
5961,lanati ho tum par.,0
5962,"believe me most of us are missing his voice from psl anthem..! his voice was ""jaan"" of psl❤️ #pslv #tayyarhain ",1
5963,    chlo maan lia k aisa kch nai tha. mgr ye controversy to phail gai na? hum tasdiq ka naffi to nai kr skty na q k sachai to allah hi bhtr janta hy.,1
5964,fuck this im so goddamn pissed bhenchodo aik insaan ki zindagi tabah karke kia milta hai tum madarchodo ko? chutiye haramzaday. lun pe charhe ye mulk. azaab lao bhenchod bohat bardasht kar liya inhe,0
5965,"sana to sid - tu apni team ko finale tak le jayega kya   😂😂😂😂😂   so called""one  army"" #shehbaazonfire #shehnaazgill",1
5966,     jitnay bhe bhonk lo allah ka karam hay is arz e pak pe. tum jaisay nasoor aisay he khatm ho jain gay. madam reham ik nay chora hota to ye pashteen party aap k leay 1 tissue thee,0
5967,  and 13 means 1pm afternoon and 10 means 10pm night  it's means vishal ko jyada tym mila hai,1
5968, ni m ni theek wese 😐,1
5969,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,0
5970,kha mar gye musalmano ke liye rundi rona dhona macchane wale,0
5971, ye kon hi,1
5972,teri maa ki phudi chur ne mari thi. yahodi tiktok certified zaani curropt bikari nalayaq fasadi jhotey loot maar awaam se kar daily youthia ko chootia bana raha hai.mulk ko tabah kar diya.nawaz sharif ki jooti ke barabar nahi ye laanti sikh yaatri yahodi zaani kuta.shame kanjar,0
5973,  ashaw tumhra dimgah set karti hon main wait muje pata hai tera ke keya hua hai 😂🤧,0
5974,kia apky namak ma toothpaste ha -;,1
5975,g se akhrot todega kya ? 😰🤯🤭  ye  bus mumfali todke dikhaye toh manjau 😅,0
5976,shayed ahmaq ap hy lkn mante nhi,0
5977, kuch nhi lagi rahen,1
5978,aby sasti randi bol 😂,0
5979,abe chaman chutiye ye bata halala kis ko kahte hain aur halala kab kya jata h ???,0
5980,mjhe pta mera koo innocent ha 😉,1
5981,bhenchod itne intellectual kahan se aa rhe tl pe,0
5982,dekh to sai phaly har time bachiun k sath laga howa hai 😠😂😂😂,1
5983,  main unfollow kar ka 3 bar dubara follow karta hun😂😂😂,1
5984,pishab krdun tere pe gashti,0
5985,mar to jaon bus uska nam btao jispe marna ha 👀😪,1
5986,bhai time nikal k 3sry din sohawa to ayein🙈🙈🙊,1
5987,"the only pakistani muslim who got a noble prize in science (physics)  was dr abdus salam  he was never celebrated in pak, his grave was desecrated and word muslim was removed from it🙏🙏  because he was an ahmedi  ahmedis are non muslim in pak constitution 🙏🙏🙏",1
5988,danish bhai kia aap sakoon me ho? #askdanish,1
5989,gaan se akhrot todne ka task diya tha. he did it.,1
5990, 12 am ma bas 15 mint reh gy hain pgl or abi sab soy hain suba uty gy to faida uta sake gy sab offer ka kisi k dil ma armaan na reh jay kahin rat jaldi sony ka🤣🤣,1
5991,hahahaha.achha achha mujhay kia pta ab i'm not smart😔,1
5992,ive not even been following the news and just found it trending and im just asking if this news is a big mistake of misunderstanding on my part bc it is just too damn ridiculous.,1
5993,asa haal marasi ki bajaye patwari ka hota hai... jis ko baar baar samjao tu b nahi samajta aur vote phir noon league ko dy kr kahta hai k khataa hai tu lagata b hai...,1
5994,phli dr dkhi ha ju itna acha soch rhi ha apny profession k bary m wrna ab to bussiness bn chuka ha yh,1
5995,"pakistani: *raises voice about human rights issues in pakistan*  other pakistanis: ""but what about kashmir""  bhenchodo itna dard ho raha to jao karo jihad ghazva-e-hind pe. civilians se pehle apni muqaddas army se hisaab lo jo kab se kashmir ke bahaney hamara paisa kha rahey",0
5996, hindu monkey ko pakistan ka itna khouf khai ja raha he ke kahn ab ke pakistan ke sath jang hoi to pakistan tamam agley pichley hisab brabar karey ga our haqiqt me bhi pakistan endian ke sath hisab brabar krey ga,0
5997,rundi k bache tum jese hi hote h rapist,0
5998,kahan se de ga re 1 rupiya tu🤔🤔 q k main suna modi ne bhagton k sath sath indian economy ki bhi maa chod di 🤣🤣😂,0
