,Tweet,Label,char_counts,word_counts,avg_wordlength,hashtag_counts,mentions_counts,digits_counts,clean_tweet
4220,kon se aisy kaam hain keh jin se *ghusal* farz ya wajib ho jata hai? by: *mufti akmal sahib* #tlp ,1,78,20,3.9,1,0,0,kon aisy kaam keh jin ghusal farz wajib mufti akmal sahib tlp
4221, ab ap keh rhi hain tu thik he hoga😕,1,27,9,3.0,0,0,0,ap keh rhi thik hoga
4222,twitter me akar insta insta bhaunk raha hai 😂😂😂pure tatti,0,48,10,4.8,0,0,0,twitter akar insta insta bhaunk pure tatti
4223,randi rona😂,0,10,2,5.0,0,0,0,randi rona
4224, is not good*,1,10,3,3.3333333333333335,0,0,0,good
4225,    ye kisi ke talent ki iajjat nahi karte kabhi. isiliye aap kisi aur field me lag jao.,1,68,17,4.0,0,0,2,ye kisi ke talent iajjat nahi karte kabhi isiliye aap kisi field lag jao
4226, hahahha ye meri nae sharukh khan ki amii kahti thi 🤦😂😂  movies nae na dakhty ap 🙆😂😂,1,66,17,3.8823529411764706,0,0,0,hahahha ye meri nae sharukh khan amii kahti movies nae dakhty ap
4227,abey chipkali ke chut ke pasine tere dono akhrot tod kar majaar ke bahar baitha dunga samjha bsdke,0,81,18,4.5,0,0,0,abey chipkali ke chut ke pasine tere akhrot tod majaar ke bahar baitha dunga samjha bsdke
4228,yh tbh hota kia ae? mne bht jga dekha meanings ni pta,1,42,12,3.5,0,0,0,yh tbh kia ae mne bht jga dekha meanings ni pta
4229,in chore tomri bajiyan yahodi quan ke bachy,0,36,8,4.5,0,0,0,chore tomri bajiyan yahodi quan ke bachy
4230,"it seems bangladeshi are not muslims. nor, ahmedi, balochi, sindhi, pashtun are muslims.,india",1,82,13,6.3076923076923075,0,0,6,bangladeshi muslims ahmedi balochi sindhi pashtun muslims india
4231,"dusman na kary bhai ny wo kam keya hai 🥺🥺☹️☹️  kash apny during engineering ""multimedia"" ka subject na para hota 🌚🌚 ",1,94,21,4.476190476190476,0,0,0,dusman kary bhai kam keya kash apny engineering multimedia subject para
4232,   unka mjhy pta nh...main tu bhen hun😂😂😂,1,32,7,4.571428571428571,0,0,1,unka mjhy pta nh bhen hun
4233,chhoti se chhoti cheez ke liye bhi badi badi jung ladni padti hai! zindagi kisi jung ke maidaan se kam nahi usse 100 times zyaada hai theek hai na  😒😒😒😒😒😒😒😒😒,1,127,30,4.233333333333333,0,0,1,chhoti chhoti cheez ke badi badi jung ladni padti zindagi kisi jung ke maidaan kam nahi usse 100 times zyaada theek
4234,halala wali aulaad  jaisi hi hoti h .. hila hila hillli la,0,46,12,3.8333333333333335,0,0,1,halala wali aulaad jaisi hoti h hila hila hili la
4235,mera land lene ka kise mn h neri randiyo😍😍😍,0,35,9,3.888888888888889,0,0,0,mera land lene kise mn h neri randiyo
4236,   yara she is bhtt achi larki dil pe ni leigii waise bhh it was just a match xd mjhee uneed hai ifra ke ghr ka tv sahi hoga😂😂,1,96,28,3.4285714285714284,0,0,0,yara bhtt achi larki dil ni leigii waise bhh match xd mjhee uneed ifra ke ghr tv sahi hoga
4237,tere jaise randiyo ki chudai ke liye to ham mard hain yaha pe,0,49,13,3.769230769230769,0,0,0,tere jaise randiyo chudai ke ham mard yaha
4238,pakistani randi,0,14,2,7.0,0,0,0,pakistani randi
4239,and your mum doesn't even know who's your real father.. pta kitno se halala krwaya hoga,0,72,16,4.5,0,0,1,mum nt know s real father pta kitno halala krwaya hoga
4240, as a singer ap muje bohat psand the per ik ki mukhlfat me ap andhey ho ker jo ap keh rahe ap dil se utar gye jawad bhai ,1,92,28,3.2857142857142856,0,0,0,singer ap muje bohat psand ik mukhlfat ap andhey ker ap keh rahe ap dil utar gye jawad bhai
4241, waiting for ali wazir and party to get behind the bars too.  yahan twitter pr khali gola bari mat karo jao or jail me sath do mashar ka 🙉🙉,1,109,29,3.7586206896551726,0,0,1,waiting ali wazir party bars yahan twitter pr khali gola bari mat karo jao jail sath mashar
4242,"effigies of iks wife were burned. in the glorious tradition of pmln who used to make anthems of imran of being a yahoodi agent which our abay nu theka nahin miliya squad conveniently doesn’t remember, ik was repeatedly called a traitor & foreign agent but who cares.. all was well",1,231,50,4.62,0,0,3,effigies iks wife burned glorious tradition pmln anthems imran yahoodi agent abay nu theka nahin miliya squad conveniently t remember ik repeatedly called traitor foreign agent cares
4243,aamir rundi ka bacha hai debute se,0,28,7,4.0,0,0,0,aamir rundi bacha debute
4244,"kyun k tum log phattu ho, aesa krna ka soch b nahi skte tum log !.",0,51,16,3.1875,0,0,2,kyun k tum log phattu aesa soch b nahi skte tum log
4245,"kashmir hamara tha,hamara hain aur hamara hi rahega nikal lawde yahan se bhenchod...",0,72,13,5.538461538461538,0,0,2,kashmir hamara hamara hamara rahega nikal lawde yahan bhenchod
4246,sale kam se kaam smart to hu na teri taara randi ki aaulad thodi saleee tatttii😂😂chiii beee kitni gandi shakal h teri isee achi to meri tatti hoti h,0,120,29,4.137931034482759,0,0,0,sale kam kaam smart hu teri taara randi aaulad thodi sale tatiichi be kitni gandi shakal h teri isee achi meri tatti hoti h
4247, knsy board ki book thi ye?,1,21,6,3.5,0,0,0,knsy board book ye
4248,randi stop smiling and focus on the lecture,1,36,8,4.5,0,0,0,randi stop smiling focus lecture
4249,teri pen da kus khottay k bachay haramkhor badzat fastai zani yahodi lobby k agent dallay naehal nalaik cocane addicted chutiyee nikhato nikamay najaiz nalaik baysharam baigairat jahill  niazi kottay keray parien tere ganday jism main tjhe kafan naseeb na ho,0,217,41,5.2926829268292686,0,0,0,teri pen da kus khottay k bachay haramkhor badzat fastai zani yahodi lobby k agent dallay naehal nalaik cocane addicted chutiyee nikhato nikamay najaiz nalaik baysharam baigairat jahill niazi kottay keray parien tere ganday jism tjhe kafan naseeb
4250,bc bhaar mein ja 🙊💃😂,0,16,5,3.2,0,0,0,bc bhaar mein
4251,kaam ahista ahista nazdeek hota ja raha hai. ,1,37,8,4.625,0,0,1,kaam ahista ahista nazdeek
4252,maa ki tarbiyat he bta rhi ha.  kaisa laal paida kya ja jo 1 genral store tu chala nhi saka or mulk chalany walay k baray mayn batyien kr rha ha. the one and only saleem tafi   ,0,137,37,3.7027027027027026,0,0,3,maa tarbiyat bta rhi ha kaisa laal paida 1 genral store chala nhi saka mulk chalany walay k baray mayn batyien ha saleem tafi
4253,  ap ko sab ulta ju lagta 🤦😂,1,20,7,2.857142857142857,0,0,0,ap sab ulta ju lagta
4254, koi bat e ni krta,1,13,5,2.6,0,0,0,bat e ni
4255,asi bat jo karta hai usa lat marke bahir nikalo ase hijra hindu nahi ho sakta,0,62,16,3.875,0,0,0,asi bat karta usa lat marke bahir nikalo ase hijra hindu nahi sakta
4256,yky ambjsajdk bhenchod main apni mummy ko bolti hu baal kaat dene ke liye,0,60,14,4.285714285714286,0,0,0,yky ambjsajdk bhenchod apni mummy bolti hu baal kaat dene ke
4257,hijra numa aurat......,0,20,3,6.666666666666667,0,0,1,hijra numa aurat
4258,"i really wish that gay men instead of attacking and getting offended and keep using bodies of others as a way to shape their hurt, realize what exactly was going on. very few gay men and boys gave a flying f about attending and showing solidarity to trans/hijra/gnc persons.",0,226,49,4.612244897959184,0,0,3,wish gay men instead attacking getting offended bodies way shape hurt realize exactly going gay men boys gave flying f attending showing solidarity transhijragnc persons
4259," begerat shaks is trah ky word behaya aurat par implement hoty hain or marvi sarmad ak behaya aurat ha is trah ki behaya aurty hmary mulk ki aurto ki tarjamani ni karvsakti. mansor sab agr gerat or ego khatam ho gai ho to zra marvi ky tweet check kro agr psand ay ghr dekhao, sorry",0,226,55,4.109090909090909,0,0,2,begerat shaks trah ky word behaya aurat implement hoty marvi sarmad ak behaya aurat ha trah behaya aurty hmary mulk aurto tarjamani ni karvsakti mansor sab agr gerat ego khatam zra marvi ky tweet check kro agr psand ay ghr dekhao sorry
4260, bhai g wo 100 rupiya sadka nikla ha.... kbhi ap ne sadka diya tw hoga nhi na 😂,1,61,18,3.388888888888889,0,0,2,bhai g 100 rupiya sadka nikla ha kbhi ap sadka diya tw hoga nhi
4261, mai cute nahi hu kya 😢,1,17,6,2.8333333333333335,0,0,0,mai cute nahi hu
4262, main to kam py he nhi jao ga 😂🤦,1,23,9,2.5555555555555554,0,0,0,kam py nhi jao
4263,🙄oo bhaiii maroo mujhee!! nhi ye mazak hai ,1,35,8,4.375,0,0,0,oo bhai maroo mujhee nhi ye mazak
4264,abay rundi ki bachay teri gaand kyun jl rhi hai phir?😂,0,44,11,4.0,0,0,0,abay rundi bachay teri gaand kyun jl rhi phir
4265,   sarkari twitter accounts per dekhay that subah.. kafi saray..,1,53,9,5.888888888888889,0,0,2,sarkari twitter accounts dekhay subah saray
4266,bhosadiwala aur hijra tha jnnehru madarchod ne khud ko hi bharat ratna de diya tha  #jawaharlalnehru,0,84,16,5.25,1,0,0,bhosadiwala hijra jnnehru madarchod khud bharat ratna diya jawaharlalnehru
4267, kuch nii hum ne kyaa chahna,1,22,6,3.6666666666666665,0,0,0,nii kyaa chahna
4268,ye bhi thek hi ha eeshah,1,19,6,3.1666666666666665,0,0,0,ye thek ha eeshah
4269,tere maa baap ne galti kr di kass us raat wo so gye hote to aaj tu bhaunk na rha hota . pachhtawa hota hoga unhe ki kis chomu ko paida kiya 🤣🤣🤣,0,111,33,3.3636363636363638,0,0,1,tere maa baap galti di kass raat gye hote aaj bhaunk pachhtawa hoga unhe chomu paida kiya
4270,such hai news agar koi action na liya gya.. simple baat hai,1,48,12,4.0,0,0,1,news agar action liya simple baat
4271,is kaminy ka mask b ni ha acha howa ha aesy e hona chahiy,1,44,14,3.142857142857143,0,0,0,kaminy mask b ni ha howa ha aesy e hona chahiy
4272,isi say opration karwaya tha na nawz sharif nay ab isi k khandan walon nay sari n league ko hijra banadiya.altaf bhi nay samjaya bhi tha mian sb ko magar nahi manay.ab sari n league hijra bangai.,0,159,37,4.297297297297297,0,0,3,isi opration karwaya nawz sharif nay isi k khandan walon nay sari n league hijra banadiyaaltaf nay samjaya mian magar nahi manayab sari n league hijra bangai
4273,a false accuser can at best falsely accuse everyone she knows f imaginary crimes. hunter bol rahi hai apne aap ko to chaud mein likh na. ye peeche se kya dick dick bhaunk rahi hai. aaja gurgaon court mein documents dikhati hun teri bakwaas disprove karne ke liye evidence ke saath,0,230,51,4.509803921568627,0,0,3,false accuser best falsely accuse knows f imaginary crimes hunter bol apne aap chaud mein likh ye peeche dick dick bhaunk aaja gurgaon court mein documents dikhati teri bakwaas disprove karne ke evidence ke saath
4274,#article6forptmleadership  lanat ha is ptm kutton par,0,46,7,6.571428571428571,1,0,1,article6forptmleadership lanat ha ptm kutton
4275, shuttle cokc burky mein nojwan aurat ko bhi bhurria samjh kr murd tawju nahi karty jabk modern dress mein bhurria ko bhi ghorney see baaz nahin aate,1,122,27,4.518518518518518,0,0,0,shuttle cokc burky mein nojwan aurat bhurria samjh murd tawju nahi karty jabk modern dress mein bhurria ghorney baaz nahin aate
4276,streak tour di bhenchod,0,20,4,5.0,0,0,0,streak tour di bhenchod
4277, agreed ; jest firdous ashiq awan bhi aurat march k against hain .,1,53,13,4.076923076923077,0,0,1,agreed jest firdous ashiq awan aurat march k
4278,lakh di dur di beghairt. 🙄,0,21,6,3.5,0,0,1,lakh di dur di beghairt
4279,bhenchod gandu tujhme sharam h ki ni. madarchod randi ki aulad h...koi sunta bhi h teri kutte...,0,80,17,4.705882352941177,0,0,3,bhenchod gandu tujhme sharam h ni madarchod randi aulad h sunta h teri kutte
4280,yahoodi sazish hai ye.,0,19,4,4.75,0,0,1,yahoodi sazish ye
4281,level ha boss😎,1,12,3,4.0,0,0,0,level ha boss
4282,randi ka bachay madarchod afghani tere maa ka bhosra agar pakistan ka bray me kuch bakwas ki......bharway afghanistan ja,0,102,19,5.368421052631579,0,0,1,randi bachay madarchod afghani tere maa bhosra agar pakistan bray bakwas bharway afghanistan
4283,nahi main us ki aap ki drafted tweets karne pr hansa hoon,1,46,12,3.8333333333333335,0,0,0,nahi aap drafted tweets karne pr hansa hoon
4284,"yes now the culprit is a muslim then don't bring religion n what happens when the culprit is a hindu, than communal ho jaata hai. please stop all this nonsense everyone knows about you. first practice what u preach n we are not fools. tumhare baap hain so don't b smart samghe",0,225,52,4.326923076923077,0,0,4,yes culprit muslim nt bring religion n happens culprit hindu communal jaata stop nonsense knows practice u preach n fools tumhare baap nt b smart samghe
4285,kyu baad me garmi nahi mili kya uske lund me dum nahi tha,0,45,13,3.4615384615384617,0,0,0,kyu baad garmi nahi mili uske lund dum nahi
4286, 😂ye to khushi ky ansu hein,1,21,6,3.5,0,0,0,ye khushi ky ansu hein
4287,yahoodi saazish k baad pesh hai khatooni sazish,1,40,8,5.0,0,0,0,yahoodi saazish k baad pesh khatooni sazish
4288,lanat ha un logo pa jo larkio ki aisi videos bana ka share karte hain bechari ko kia pata tha ka harami video bana ka leak kare ga pata nahi us pa kia guzar rahi ho gi,0,131,37,3.5405405405405403,0,0,0,lanat ha logo pa larkio aisi videos bana share karte bechari kia pata harami video bana leak kare pata nahi pa kia guzar
4289,aby apni achi dost hy anhi man jy gi ek doo sorry py 😜,1,41,14,2.9285714285714284,0,0,0,aby apni achi dost anhi man jy ek doo sorry py
4290,or koi horha ha?,1,13,4,3.25,0,0,0,horha ha
4291,"abhi subah doodh lene gaya toh 2 uncle thank u bol rahe. but the main concern is has it become this easy? to just molest a girl, bas bhenchod ghumte ghumte aaye aur touch kar ke chale gaye? i can still hear that little girl shouting when this happened. she was so frightened.",0,223,53,4.2075471698113205,0,0,5,abhi subah doodh lene toh 2 uncle thank u bol rahe concern easy molest girl bas bhenchod ghumte ghumte aaye touch ke chale gaye hear little girl shouting happened frightened
4292,beghairat sirf apne ko 'peaceful' dikhany ki koshish krta hai,0,52,10,5.2,0,0,0,beghairat sirf apne peaceful dikhany koshish
4293,"frustrate ho chuke hain, inko lagta hai pakistan superpower hai aur twitter pe bhaunk ke kashmir mil jata hai 😂",0,92,20,4.6,0,0,1,frustrate chuke inko lagta pakistan superpower twitter bhaunk ke kashmir
4294,teri maa ki phudi,0,14,4,3.5,0,0,0,teri maa phudi
4295,mj sey phele tu mary ga bc. gya tow tu bh yahn sey he hai. thora keera tera andr ho ga,0,66,21,3.142857142857143,0,0,2,mj sey phele mary bc tow bh yahn sey thora keera tera andr
4296,  meharbani ha teri😂,1,16,3,5.333333333333333,0,0,0,meharbani ha teri
4297,to pahle apna pakistani passport and indian visa dikhao uske bad baat karna darpok hijra 😂😂😂,0,77,16,4.8125,0,0,0,pahle apna pakistani passport indian visa dikhao uske bad baat darpok hijra
4298, yeh tu es lye nzar m han kyu k showbiz m jo han,1,35,13,2.6923076923076925,0,0,0,es nzar m kyu k showbiz m
4299,       pak army ne tumhare aur afghanistan k bejy howe terrorist k liye fata me operation kia jis ki tum logon ko takleef hai  ab zada behs mat kro mujh se jao,1,121,31,3.903225806451613,0,0,0,pak army tumhare afghanistan k bejy howe terrorist k fata operation kia jis tum logon takleef zada behs mat kro mujh jao
4300,    uncle g mujy koi fikar nhi ha mujy pata ha k fahad bhai ki koi movie flop nhi honi lekin uncle ek limit hoti ha bat karny ki ok,1,99,29,3.413793103448276,0,0,0,uncle g mujy fikar nhi ha mujy pata ha k fahad bhai movie flop nhi honi lekin uncle ek limit hoti ha bat karny ok
4301, ye saholat ap ko na mil saki,1,22,7,3.142857142857143,0,0,0,ye saholat ap saki
4302,hmara ek heater chala k b knsa kamm agia bill! wse e lutt mchi v h mulk m,1,56,18,3.111111111111111,0,0,0,hmara ek heater chala k b knsa kamm agia wse e lutt mchi v h mulk m
4303,  lant lant aurat march ko sport kerny waly ko shrm keroo yar,0,48,12,4.0,0,0,0,lant lant aurat march sport kerny waly shrm keroo yar
4304,  aawwwww. cute. bangash aap kitne cute ho na. uff 😃😍,1,42,10,4.2,0,0,3,aaw cute bangash aap kitne cute uff
4305,budkaar maa ki alvi olaad tou phr british agency hussain nawaz say kiyu nahi maang rahi paisay?? teri maa chaklay main rundi hay tou iska zumadar tera nana howa hay tera dada??,0,145,32,4.53125,0,0,0,budkaar maa alvi olaad british agency hussain nawaz kiyu nahi maang paisay teri maa chaklay rundi iska zumadar tera nana howa tera dada
4306,teri maa ka barwa hai altaf aur modi teri maa ka yaar bc,0,44,13,3.3846153846153846,0,0,0,teri maa barwa altaf modi teri maa yaar bc
4307,such men tu ek number k rundi awrat ho,0,30,9,3.3333333333333335,0,0,0,men ek number k rundi awrat
4308,alhumdulilah..he belongs to.norwegin local ahmdiya jamat ... true saviour,1,65,9,7.222222222222222,0,0,3,alhumdulilah belongs tonorwegin local ahmdiya jamat true saviour
4309,"wtf is wrong with this country, har jagah marasi baite hue hay. beghairtoo",0,62,13,4.769230769230769,0,0,2,wtf wrong country har jagah marasi baite hue beghairtoo
4310,   open v ni ho raha 😩,1,14,6,2.3333333333333335,0,0,0,open v ni
4311, haan chalo koi nhi inshallah we ll meet somewhere some day,1,48,11,4.363636363636363,0,0,0,chalo nhi inshallah ll meet day
4312,rt : did we punish the people involved in destroying the place of worship of ahmedi?,1,69,16,4.3125,0,0,0,punish people involved destroying place worship ahmedi
4313,general niazi surrender in front of india along with 93000 pakistani hijra soldiers   imran khan niazi will surrender in front of afghanistan   😂😂😂😂😂😂😂😂😂,0,127,23,5.521739130434782,0,0,1,general niazi surrender india 930 pakistani hijra soldiers imran khan niazi surrender afghanistan
4314,bhenchod ye ff walo se pareshaan ho gaya  hu tl puri bhar dete h sale,0,54,15,3.6,0,0,0,bhenchod ye ff walo pareshaan hu tl puri bhar dete h sale
4315,rt : daraz randi please stop scamming us please bharwi,0,45,10,4.5,0,0,0,daraz randi stop scamming bharwi
4316,yaar ye saafi bohat harami hy ab icy saaf ho hi jana chaiye.. 😠😠😠,0,52,14,3.7142857142857144,0,0,1,yaar ye saafi bohat harami icy saaf chaiye
4317, 🙄🙄🙄aista aista pata chal raha hai🙄😂😂😂,1,32,6,5.333333333333333,0,0,0,aista aista pata hai
4318, kdhr the tum 🙄🙄,1,12,4,3.0,0,0,0,kdhr tum
4319,"bhosadike kejriwal tere chutiyape khatam ni hore yha log mar rhe hai..teri maa mare dalle madarchod ..teri bhen ki choot maa ke lode kara kya tune 5 saal me , yamuna ki tune maa chod di ..hai kya tu randi ki aulad",0,172,42,4.095238095238095,0,0,5,bhosadike kejriwal tere chutiyape khatam ni hore yha log mar rhe teri maa mare dalle madarchod teri bhen choot maa ke lode kara tune 5 saal yamuna tune maa chod di randi aulad
4320,ooo rundi jali na teri jali na lol,0,27,8,3.375,0,0,0,o rundi jali teri jali lol
